Tag,PropertyName,DefaultValue,RuntimeModifiable,FileType
9.1.0,loadBalanceAutoCommitStatementThreshold,0,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,maxReconnects,3,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,retriesAllDown,120,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,pinGlobalTxToPhysicalConnection,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,queriesBeforeRetrySource,50,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,reconnectAtTxEnd,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,replicationConnectionGroup,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,resourceId,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,secondsBeforeRetrySource,30,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,selfDestructOnPingSecondsLifetime,0,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,selfDestructOnPingMaxOperations,0,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,ha_enableJMX,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,loadBalanceHostRemovalGracePeriod,15000,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,serverAffinityOrder,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.1.0,alwaysSendSetIsolation,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,cacheCallableStmts,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,cachePrepStmts,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,cacheResultSetMetadata,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,serverConfigCacheFactory,PerVmServerConfigCacheFactory.class.getName(),RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,cacheServerConfiguration,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,callableStmtCacheSize,100,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,defaultFetchSize,0,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,elideSetAutoCommits,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,enableQueryTimeouts,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,maintainTimeStats,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,metadataCacheSize,50,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,prepStmtCacheSize,25,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,prepStmtCacheSqlLimit,256,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,queryInfoCacheFactory,PerConnectionLRUFactory.class.getName(),RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,rewriteBatchedStatements,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,useCursorFetch,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,useLocalSessionState,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,useLocalTransactionState,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,useReadAheadInput,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,dontCheckOnDuplicateKeyUpdateInSQL,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,readOnlyPropagatesToServer,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,enableEscapeProcessing,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,logger,STANDARD_LOGGER_NAME,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,profilerEventHandler,"""com.mysql.cj.log.LoggingProfilerEventHandler""",RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,useNanosForElapsedTime,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,maxQuerySizeToLog,2048,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,maxByteArrayAsHex,1024,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,profileSQL,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,logSlowQueries,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,slowQueryThresholdMillis,2000,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,autoSlowLog,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,explainSlowQueries,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,gatherPerfMetrics,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,reportMetricsIntervalMillis,30000,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,logXaCommands,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,traceProtocol,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,enablePacketDebug,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,packetDebugBufferSize,20,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,useUsageAdvisor,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,resultSetSizeThreshold,100,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,autoGenerateTestcaseScript,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,dumpQueriesOnException,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,exceptionInterceptors,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,includeInnodbStatusInDeadlockExceptions,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,includeThreadDumpInDeadlockExceptions,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,includeThreadNamesAsStatementComment,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,ignoreNonTxTables,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,useOnlyServerErrorMessages,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,overrideSupportsIntegrityEnhancementFacility,false,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,ultraDevHack,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,pedantic,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,useColumnNamesInFindColumn,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,useOldAliasMetadataBehavior,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,xdevapiTlsCiphersuites,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.1.0,xdevapiTlsVersions,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.1.0,xdevapiSslKeyStoreUrl,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.1.0,xdevapiSslKeyStorePassword,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.1.0,xdevapiSslKeyStoreType,"""JKS""",RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.1.0,xdevapiFallbackToSystemKeyStore,DEFAULT_VALUE_TRUE,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.1.0,xdevapiSslTrustStoreUrl,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.1.0,xdevapiSslTrustStorePassword,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.1.0,xdevapiSslTrustStoreType,"""JKS""",RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.1.0,xdevapiFallbackToSystemTrustStore,DEFAULT_VALUE_TRUE,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.1.0,xdevapiConnectTimeout,10000,RUNTIME_MODIFIABLE,PropertyDefinitions
9.1.0,xdevapiConnectionAttributes,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.1.0,xdevapiDnsSrv,DEFAULT_VALUE_FALSE,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.1.0,xdevapiCompressionAlgorithms,"""zstd_stream",lz4_message,PropertyDefinitions
9.1.0,xdevapiCompressionExtensions,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
5.1.6,autoGenerateTestcaseScript,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,autoSlowLog,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,blobsAreStrings,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,functionsNeverReturnBlobs,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,cacheCallableStmts,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,clientInfoProvider,"DEFAULT_VALUE_""com.mysql.jdbc.jdbc4commentclientinfoprovider""",UNKNOWN,ConnectionPropertiesImpl
5.1.6,connectTimeout,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.6,defaultFetchSize,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.6,emptyStringsConvertToZero,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,emulateLocators,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,generateSimpleParameterMetadata,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,includeInnodbStatusInDeadlockExceptions,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,initialTimeout,DEFAULT_VALUE_2,UNKNOWN,ConnectionPropertiesImpl
5.1.6,netTimeoutForStreamingResults,DEFAULT_VALUE_600,UNKNOWN,ConnectionPropertiesImpl
5.1.6,noAccessToProcedureBodies,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,pedantic,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,pinGlobalTxToPhysicalConnection,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,populateInsertRowWithDefaultValues,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,prepStmtCacheSize,DEFAULT_VALUE_25,UNKNOWN,ConnectionPropertiesImpl
5.1.6,profilerEventHandler,"DEFAULT_VALUE_""com.mysql.jdbc.profiler.loggingprofilereventhandler""",UNKNOWN,ConnectionPropertiesImpl
5.1.6,reconnectAtTxEnd,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,requireSSL,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,resultSetSizeThreshold,DEFAULT_VALUE_100,UNKNOWN,ConnectionPropertiesImpl
5.1.6,selfDestructOnPingSecondsLifetime,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.6,selfDestructOnPingMaxOperations,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.6,strictFloatingPoint,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,traceProtocol,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,treatUtilDateAsTimestamp,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,useBlobToStoreUTF8OutsideBMP,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,useDirectRowUnpack,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,useLegacyDatetimeCode,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,useUnbufferedInput,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,useGmtMillisForDatetimes,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,dumpMetadataOnColumnNotFound,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.6,verifyServerCertificate,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,autoGenerateTestcaseScript,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,cacheCallableStmts,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,clientInfoProvider,"DEFAULT_VALUE_""com.mysql.jdbc.jdbc4commentclientinfoprovider""",UNKNOWN,ConnectionPropertiesImpl
5.1.1,connectTimeout,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.1,defaultFetchSize,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.1,emptyStringsConvertToZero,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,emulateLocators,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,generateSimpleParameterMetadata,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,initialTimeout,DEFAULT_VALUE_2,UNKNOWN,ConnectionPropertiesImpl
5.1.1,netTimeoutForStreamingResults,DEFAULT_VALUE_600,UNKNOWN,ConnectionPropertiesImpl
5.1.1,pedantic,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,pinGlobalTxToPhysicalConnection,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,populateInsertRowWithDefaultValues,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,prepStmtCacheSize,DEFAULT_VALUE_25,UNKNOWN,ConnectionPropertiesImpl
5.1.1,reconnectAtTxEnd,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,requireSSL,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,resultSetSizeThreshold,DEFAULT_VALUE_100,UNKNOWN,ConnectionPropertiesImpl
5.1.1,strictFloatingPoint,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,traceProtocol,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,treatUtilDateAsTimestamp,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,useDirectRowUnpack,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,useUnbufferedInput,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,useGmtMillisForDatetimes,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.1,dumpMetadataOnColumnNotFound,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,autoGenerateTestcaseScript,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,autoSlowLog,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,blobsAreStrings,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,functionsNeverReturnBlobs,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,cacheCallableStmts,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,clientInfoProvider,"DEFAULT_VALUE_""com.mysql.jdbc.jdbc4commentclientinfoprovider""",UNKNOWN,ConnectionPropertiesImpl
5.1.8,compensateOnDuplicateKeyUpdateCounts,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,connectTimeout,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.8,defaultFetchSize,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.8,emptyStringsConvertToZero,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,emulateLocators,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,generateSimpleParameterMetadata,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,includeInnodbStatusInDeadlockExceptions,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,initialTimeout,DEFAULT_VALUE_2,UNKNOWN,ConnectionPropertiesImpl
5.1.8,loadBalanceBlacklistTimeout,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.8,netTimeoutForStreamingResults,DEFAULT_VALUE_600,UNKNOWN,ConnectionPropertiesImpl
5.1.8,noAccessToProcedureBodies,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,pedantic,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,pinGlobalTxToPhysicalConnection,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,populateInsertRowWithDefaultValues,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,prepStmtCacheSize,DEFAULT_VALUE_25,UNKNOWN,ConnectionPropertiesImpl
5.1.8,profilerEventHandler,"DEFAULT_VALUE_""com.mysql.jdbc.profiler.loggingprofilereventhandler""",UNKNOWN,ConnectionPropertiesImpl
5.1.8,reconnectAtTxEnd,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,requireSSL,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,resultSetSizeThreshold,DEFAULT_VALUE_100,UNKNOWN,ConnectionPropertiesImpl
5.1.8,selfDestructOnPingSecondsLifetime,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.8,selfDestructOnPingMaxOperations,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.8,strictFloatingPoint,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,traceProtocol,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,treatUtilDateAsTimestamp,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,useBlobToStoreUTF8OutsideBMP,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,useColumnNamesInFindColumn,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,useDirectRowUnpack,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,useLegacyDatetimeCode,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,useUnbufferedInput,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,useGmtMillisForDatetimes,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,dumpMetadataOnColumnNotFound,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,verifyServerCertificate,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.8,useAffectedRows,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,autoGenerateTestcaseScript,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,autoSlowLog,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,blobsAreStrings,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,functionsNeverReturnBlobs,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,cacheCallableStmts,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,clientInfoProvider,"DEFAULT_VALUE_""com.mysql.jdbc.jdbc4commentclientinfoprovider""",UNKNOWN,ConnectionPropertiesImpl
5.1.9,compensateOnDuplicateKeyUpdateCounts,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,connectTimeout,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.9,defaultFetchSize,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.9,emptyStringsConvertToZero,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,emulateLocators,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,generateSimpleParameterMetadata,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,includeInnodbStatusInDeadlockExceptions,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,initialTimeout,DEFAULT_VALUE_2,UNKNOWN,ConnectionPropertiesImpl
5.1.9,loadBalanceBlacklistTimeout,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.9,netTimeoutForStreamingResults,DEFAULT_VALUE_600,UNKNOWN,ConnectionPropertiesImpl
5.1.9,noAccessToProcedureBodies,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,pedantic,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,pinGlobalTxToPhysicalConnection,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,populateInsertRowWithDefaultValues,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,prepStmtCacheSize,DEFAULT_VALUE_25,UNKNOWN,ConnectionPropertiesImpl
5.1.9,profilerEventHandler,"DEFAULT_VALUE_""com.mysql.jdbc.profiler.loggingprofilereventhandler""",UNKNOWN,ConnectionPropertiesImpl
5.1.9,queryTimeoutKillsConnection,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,reconnectAtTxEnd,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,requireSSL,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,resultSetSizeThreshold,DEFAULT_VALUE_100,UNKNOWN,ConnectionPropertiesImpl
5.1.9,selfDestructOnPingSecondsLifetime,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.9,selfDestructOnPingMaxOperations,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.9,strictFloatingPoint,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,traceProtocol,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,treatUtilDateAsTimestamp,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,useBlobToStoreUTF8OutsideBMP,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,useColumnNamesInFindColumn,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,useDirectRowUnpack,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,useLegacyDatetimeCode,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,useUnbufferedInput,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,useGmtMillisForDatetimes,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,dumpMetadataOnColumnNotFound,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,verifyServerCertificate,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.9,useAffectedRows,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.7,autoGenerateTestcaseScript,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.7,autoSlowLog,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.7,blobsAreStrings,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.7,functionsNeverReturnBlobs,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.7,cacheCallableStmts,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.7,clientInfoProvider,"DEFAULT_VALUE_""com.mysql.jdbc.jdbc4commentclientinfoprovider""",UNKNOWN,ConnectionPropertiesImpl
5.1.7,compensateOnDuplicateKeyUpdateCounts,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.7,connectTimeout,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.7,defaultFetchSize,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.7,emptyStringsConvertToZero,DEFAULT_VALUE_TRUE,UNKNOWN,ConnectionPropertiesImpl
5.1.7,emulateLocators,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.7,generateSimpleParameterMetadata,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.7,includeInnodbStatusInDeadlockExceptions,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.7,initialTimeout,DEFAULT_VALUE_2,UNKNOWN,ConnectionPropertiesImpl
5.1.7,loadBalanceBlacklistTimeout,DEFAULT_VALUE_0,UNKNOWN,ConnectionPropertiesImpl
5.1.7,netTimeoutForStreamingResults,DEFAULT_VALUE_600,UNKNOWN,ConnectionPropertiesImpl
5.1.7,noAccessToProcedureBodies,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.7,pedantic,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.7,pinGlobalTxToPhysicalConnection,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
5.1.7,populateInsertRowWithDefaultValues,DEFAULT_VALUE_FALSE,UNKNOWN,ConnectionPropertiesImpl
